Case ID;Activity;Creation Date;;Time Stamp
R50025500000394041402;Create TO High Rack;10/05/2013;10:00:00;10/05/2013 10:00
R500255000003940414021;Good Issue;12/05/2013;15:00:00;12/05/2013 15:00
R50025500000394041402;Good Issue;13/05/2013;15:00:00;13/05/2013 15:00
R500255000003940414021;Good Receipt;09/05/2013;08:00:00;09/05/2013 08:00
R50025500000394041402;Good Receipt;09/05/2013;08:00:00;09/05/2013 08:00
R500255000003940414381;Quality Inspection;14/06/2013;09:00:00;14/06/2013 09:00
R500255000003940414382;Quality Inspection;14/06/2013;09:00:00;14/06/2013 09:00
R500255000003940414383;Quality Inspection;14/06/2013;09:00:00;14/06/2013 09:00
R500255000003940414384;Quality Inspection;14/06/2013;09:00:00;14/06/2013 09:00
R500255000003940414385;Quality Inspection;14/06/2013;09:00:00;14/06/2013 09:00
R500255000003940414386;Quality Inspection;14/06/2013;09:00:00;14/06/2013 09:00
R500255000003940414387;Quality Inspection;14/06/2013;09:00:00;14/06/2013 09:00
R500255000003940414381;Create TO High Rack;15/06/2013;10:00:00;15/06/2013 10:00
R500255000003940414382;Create TO High Rack;15/06/2013;10:00:00;15/06/2013 10:00
R500255000003940414383;Create TO High Rack;15/06/2013;10:00:00;15/06/2013 10:00
R500255000003940414384;Create TO High Rack;15/06/2013;10:00:00;15/06/2013 10:00
R500255000003940414385;Create TO High Rack;15/06/2013;10:00:00;15/06/2013 10:00
R500255000003940414386;Create TO High Rack;15/06/2013;10:00:00;15/06/2013 10:00
R500255000003940414387;Create TO High Rack;15/06/2013;10:00:00;15/06/2013 10:00
R500255000003940414381;Good Issue;21/06/2013;15:00:00;21/06/2013 15:00
R500255000003940414382;Create TO Antar High Rack;17/07/2013;10:30:00;17/07/2013 10:30
R500255000003940414383;Create TO Antar High Rack;17/07/2013;10:30:00;17/07/2013 10:30
R500255000003940414384;Create TO Antar High Rack;17/07/2013;10:30:00;17/07/2013 10:30
R500255000003940414385;Create TO Antar High Rack;17/07/2013;10:30:00;17/07/2013 10:30
R500255000003940414386;Create TO Antar High Rack;17/07/2013;10:30:00;17/07/2013 10:30
R500255000003940414387;Create TO Antar High Rack;17/07/2013;10:30:00;17/07/2013 10:30
R500255000003940414383;Create TO Picking Rack;27/07/2013;13:00:00;27/07/2013 13:00
R500255000003940414384;Create TO Picking Rack;27/07/2013;13:00:00;27/07/2013 13:00
R500255000003940414385;Create TO Picking Rack;29/07/2013;13:00:00;29/07/2013 13:00
R500255000003940414386;Create TO Picking Rack;30/07/2013;13:00:00;30/07/2013 13:00
R500255000003940414387;Create TO Picking Rack;30/07/2013;13:00:00;30/07/2013 13:00
R500255000003940414382;Good Issue;09/09/2013;15:00:00;09/09/2013 15:00
R500255000003940414383;Good Issue;10/09/2013;15:00:00;10/09/2013 15:00
R500255000003940414384;Good Issue;10/09/2013;15:00:00;10/09/2013 15:00
R500255000003940414385;Good Issue;06/11/2013;15:00:00;06/11/2013 15:00
R500255000003940414386;Good Issue;06/11/2013;15:00:00;06/11/2013 15:00
R500255000003940414387;Good Issue;23/12/2013;15:00:00;23/12/2013 15:00
R500255000003940414381;Good Receipt;13/06/2013;08:00:00;13/06/2013 08:00
R500255000003940414382;Good Receipt;13/06/2013;08:00:00;13/06/2013 08:00
R500255000003940414383;Good Receipt;13/06/2013;08:00:00;13/06/2013 08:00
R500255000003940414384;Good Receipt;13/06/2013;08:00:00;13/06/2013 08:00
R500255000003940414385;Good Receipt;13/06/2013;08:00:00;13/06/2013 08:00
R500255000003940414386;Good Receipt;13/06/2013;08:00:00;13/06/2013 08:00
R500255000003940414387;Good Receipt;13/06/2013;08:00:00;13/06/2013 08:00
R50025500000373841465;Quality Inspection;15/07/2013;09:00:00;15/07/2013 09:00
R50025500000373841465;Create TO High Rack;17/07/2013;10:00:00;17/07/2013 10:00
R50025500000373841465;Good Issue;31/07/2013;15:00:00;31/07/2013 15:00
R50025500000373841465;Good Receipt;11/07/2013;08:00:00;11/07/2013 08:00
R500255000003738414231;Quality Inspection;03/06/2013;09:00:00;03/06/2013 09:00
R500255000003738414231;Create TO High Rack;03/06/2013;10:00:00;03/06/2013 10:00
R500255000003738414231;Create TO Antar High Rack;03/06/2013;10:30:00;03/06/2013 10:30
R500255000003738414231;Create TO Picking Rack;03/06/2013;13:00:00;03/06/2013 13:00
R500255000003738414231;Good Issue;08/06/2013;15:00:00;08/06/2013 15:00
R500255000003738414231;Good Receipt;30/05/2013;08:00:00;30/05/2013 08:00
R500255000003738414232;Quality Inspection;03/06/2013;09:00:00;03/06/2013 09:00
R500255000003738414232;Create TO High Rack;03/06/2013;10:00:00;03/06/2013 10:00
R500255000003738414232;Create TO Antar High Rack;03/06/2013;10:30:00;03/06/2013 10:30
R500255000003738414232;Create TO Picking Rack;04/06/2013;13:00:00;04/06/2013 13:00
R500255000003738414232;Good Issue;10/06/2013;15:00:00;10/06/2013 15:00
R500255000003738414232;Good Receipt;30/05/2013;08:00:00;30/05/2013 08:00
R500255000003738414233;Quality Inspection;03/06/2013;09:00:00;03/06/2013 09:00
R500255000003738414233;Create TO High Rack;03/06/2013;10:00:00;03/06/2013 10:00
R500255000003738414233;Create TO Antar High Rack;03/06/2013;10:30:00;03/06/2013 10:30
R500255000003738414233;Create TO Picking Rack;06/06/2013;13:00:00;06/06/2013 13:00
R500255000003738414233;Good Issue;10/06/2013;15:00:00;10/06/2013 15:00
R500255000003738414233;Good Receipt;30/05/2013;08:00:00;30/05/2013 08:00
R500255000003738414234;Good Receipt;30/05/2013;08:00:00;30/05/2013 08:00
R500255000003738414234;Quality Inspection;03/06/2013;09:00:00;03/06/2013 09:00
R500255000003738414234;Create TO High Rack;03/06/2013;10:00:00;03/06/2013 10:00
R500255000003738414234;Create TO Antar High Rack;03/06/2013;10:30:00;03/06/2013 10:30
R500255000003738414234;Create TO Picking Rack;07/06/2013;13:00:00;07/06/2013 13:00
R500255000003738414234;Good Issue;02/07/2013;15:00:00;02/07/2013 15:00
R500255000003738414235;Good Receipt;30/05/2013;08:00:00;30/05/2013 08:00
R500255000003738414235;Quality Inspection;03/06/2013;09:00:00;03/06/2013 09:00
R500255000003738414235;Create TO High Rack;03/06/2013;10:00:00;03/06/2013 10:00
R500255000003738414235;Create TO Antar High Rack;03/06/2013;10:30:00;03/06/2013 10:30
R500255000003738414235;Create TO Picking Rack;07/06/2013;13:00:00;07/06/2013 13:00
R500255000003738414235;Good Issue;02/07/2013;15:00:00;02/07/2013 15:00
R500255000003738414236;Good Receipt;30/05/2013;08:00:00;30/05/2013 08:00
R500255000003738414236;Quality Inspection;03/06/2013;09:00:00;03/06/2013 09:00
R500255000003738414236;Create TO High Rack;03/06/2013;10:00:00;03/06/2013 10:00
R500255000003738414236;Create TO Antar High Rack;03/06/2013;10:30:00;03/06/2013 10:30
R500255000003738414236;Create TO Picking Rack;08/06/2013;13:00:00;08/06/2013 13:00
R500255000003738414236;Good Issue;02/07/2013;15:00:00;02/07/2013 15:00
R50025500000373841423181;Good Receipt;30/05/2013;08:00:00;30/05/2013 08:00
R50025500000373841423181;Quality Inspection;05/06/2013;09:00:00;05/06/2013 09:00
R50025500000373841423181;Create TO High Rack;05/06/2013;10:00:00;05/06/2013 10:00
R50025500000373841423181;Create TO Picking Rack;10/06/2013;13:00:00;10/06/2013 13:00
R50025500000373841423181;Good Issue;03/07/2013;15:00:00;03/07/2013 15:00
R50025500000373841423191;Good Receipt;30/05/2013;08:00:00;30/05/2013 08:00
R50025500000373841423191;Quality Inspection;05/06/2013;09:00:00;05/06/2013 09:00
R50025500000373841423191;Create TO High Rack;05/06/2013;10:00:00;05/06/2013 10:00
R50025500000373841423191;Create TO Picking Rack;12/06/2013;13:00:00;12/06/2013 13:00
R50025500000373841423191;Good Issue;03/07/2013;15:00:00;03/07/2013 15:00
R50025500000373841423201;Good Receipt;30/05/2013;08:00:00;30/05/2013 08:00
R50025500000373841423201;Quality Inspection;05/06/2013;09:00:00;05/06/2013 09:00
R50025500000373841423201;Create TO High Rack;05/06/2013;10:00:00;05/06/2013 10:00
R50025500000373841423201;Create TO Picking Rack;25/06/2013;13:00:00;25/06/2013 13:00
R50025500000373841423201;Good Issue;04/07/2013;15:00:00;04/07/2013 15:00
R5002550000037384142321;Good Receipt;30/05/2013;08:00:00;30/05/2013 08:00
R5002550000037384142321;Quality Inspection;05/06/2013;09:00:00;05/06/2013 09:00
R5002550000037384142321;Create TO High Rack;05/06/2013;10:00:00;05/06/2013 10:00
R5002550000037384142321;Create TO Picking Rack;26/06/2013;13:00:00;26/06/2013 13:00
R5002550000037384142321;Good Issue;05/07/2013;15:00:00;05/07/2013 15:00
R5002550000037384142322;Good Receipt;30/05/2013;08:00:00;30/05/2013 08:00
R5002550000037384142322;Quality Inspection;05/06/2013;09:00:00;05/06/2013 09:00
R5002550000037384142322;Create TO High Rack;05/06/2013;10:00:00;05/06/2013 10:00
R5002550000037384142322;Create TO Picking Rack;26/06/2013;13:00:00;26/06/2013 13:00
R5002550000037384142322;Good Issue;05/07/2013;15:00:00;05/07/2013 15:00
R5002550000037384142323;Good Receipt;29/05/2013;08:00:00;29/05/2013 08:00
R5002550000037384142323;Quality Inspection;05/06/2013;09:00:00;05/06/2013 09:00
R5002550000037384142323;Create TO High Rack;05/06/2013;10:00:00;05/06/2013 10:00
R5002550000037384142323;Create TO Picking Rack;26/06/2013;13:00:00;26/06/2013 13:00
R5002550000037384142323;Good Issue;05/07/2013;15:00:00;05/07/2013 15:00
R5002550000037384142324;Good Receipt;29/05/2013;08:00:00;29/05/2013 08:00
R5002550000037384142324;Quality Inspection;05/06/2013;09:00:00;05/06/2013 09:00
R5002550000037384142324;Create TO High Rack;05/06/2013;10:00:00;05/06/2013 10:00
R5002550000037384142324;Create TO Picking Rack;27/06/2013;13:00:00;27/06/2013 13:00
R5002550000037384142324;Good Issue;05/07/2013;15:00:00;05/07/2013 15:00
R5002550000037384142325;Good Receipt;29/05/2013;08:00:00;29/05/2013 08:00
R5002550000037384142325;Quality Inspection;05/06/2013;09:00:00;05/06/2013 09:00
R5002550000037384142325;Create TO High Rack;05/06/2013;10:00:00;05/06/2013 10:00
R5002550000037384142325;Create TO Picking Rack;27/06/2013;13:00:00;27/06/2013 13:00
R5002550000037384142325;Good Issue;06/07/2013;15:00:00;06/07/2013 15:00
R5002550000037384142326;Good Receipt;29/05/2013;08:00:00;29/05/2013 08:00
R5002550000037384142326;Quality Inspection;05/06/2013;09:00:00;05/06/2013 09:00
R5002550000037384142326;Create TO High Rack;05/06/2013;10:00:00;05/06/2013 10:00
R5002550000037384142326;Create TO Picking Rack;29/06/2013;13:00:00;29/06/2013 13:00
R5002550000037384142326;Good Issue;06/07/2013;15:00:00;06/07/2013 15:00
R5002550000037384142327;Good Receipt;29/05/2013;08:00:00;29/05/2013 08:00
R5002550000037384142327;Quality Inspection;05/06/2013;09:00:00;05/06/2013 09:00
R5002550000037384142327;Create TO High Rack;05/06/2013;10:00:00;05/06/2013 10:00
R5002550000037384142327;Create TO Picking Rack;01/07/2013;13:00:00;01/07/2013 13:00
R5002550000037384142327;Good Issue;06/07/2013;15:00:00;06/07/2013 15:00
R5002550000037384142328;Good Receipt;29/05/2013;08:00:00;29/05/2013 08:00
R5002550000037384142328;Quality Inspection;05/06/2013;09:00:00;05/06/2013 09:00
R5002550000037384142328;Create TO High Rack;05/06/2013;10:00:00;05/06/2013 10:00
R5002550000037384142328;Create TO Picking Rack;02/07/2013;13:00:00;02/07/2013 13:00
R5002550000037384142328;Good Issue;08/07/2013;15:00:00;08/07/2013 15:00
R5002550000037384142329;Good Receipt;29/05/2013;08:00:00;29/05/2013 08:00
R5002550000037384142329;Quality Inspection;05/06/2013;09:00:00;05/06/2013 09:00
R5002550000037384142329;Create TO High Rack;05/06/2013;10:00:00;05/06/2013 10:00
R5002550000037384142329;Create TO Picking Rack;03/07/2013;13:00:00;03/07/2013 13:00
R5002550000037384142329;Good Issue;08/07/2013;15:00:00;08/07/2013 15:00
R500255000003738414237;Good Receipt;30/05/2013;08:00:00;30/05/2013 08:00
R500255000003738414237;Quality Inspection;03/06/2013;09:00:00;03/06/2013 09:00
R500255000003738414237;Create TO High Rack;03/06/2013;10:00:00;03/06/2013 10:00
R500255000003738414237;Create TO Antar High Rack;03/06/2013;10:30:00;03/06/2013 10:30
R500255000003738414237;Create TO Picking Rack;03/07/2013;13:00:00;03/07/2013 13:00
R500255000003738414237;Good Issue;09/07/2013;15:00:00;09/07/2013 15:00
R500255000003738414238;Good Receipt;30/05/2013;08:00:00;30/05/2013 08:00
R500255000003738414238;Quality Inspection;03/06/2013;09:00:00;03/06/2013 09:00
R500255000003738414238;Create TO High Rack;03/06/2013;10:00:00;03/06/2013 10:00
R500255000003738414238;Create TO Antar High Rack;03/06/2013;10:30:00;03/06/2013 10:30
R500255000003738414238;Create TO Picking Rack;05/07/2013;13:00:00;05/07/2013 13:00
R500255000003738414238;Good Issue;09/07/2013;15:00:00;09/07/2013 15:00
R500255000003738414239;Good Receipt;30/05/2013;08:00:00;30/05/2013 08:00
R500255000003738414239;Quality Inspection;03/06/2013;09:00:00;03/06/2013 09:00
R500255000003738414239;Create TO High Rack;03/06/2013;10:00:00;03/06/2013 10:00
R500255000003738414239;Create TO Antar High Rack;03/06/2013;10:30:00;03/06/2013 10:30
R500255000003738414239;Create TO Picking Rack;06/07/2013;13:00:00;06/07/2013 13:00
R500255000003738414239;Good Issue;09/07/2013;15:00:00;09/07/2013 15:00
R5002550000037384142310;Good Receipt;30/05/2013;08:00:00;30/05/2013 08:00
R5002550000037384142310;Quality Inspection;03/06/2013;09:00:00;03/06/2013 09:00
R5002550000037384142310;Create TO High Rack;03/06/2013;10:00:00;03/06/2013 10:00
R5002550000037384142310;Create TO Antar High Rack;03/06/2013;10:30:00;03/06/2013 10:30
R5002550000037384142310;Create TO Picking Rack;09/07/2013;13:00:00;09/07/2013 13:00
R5002550000037384142310;Good Issue;10/07/2013;15:00:00;10/07/2013 15:00
R5002550000037384142311;Good Receipt;30/05/2013;08:00:00;30/05/2013 08:00
R5002550000037384142311;Quality Inspection;03/06/2013;09:00:00;03/06/2013 09:00
R5002550000037384142311;Create TO High Rack;03/06/2013;10:00:00;03/06/2013 10:00
R5002550000037384142311;Create TO Antar High Rack;03/06/2013;10:30:00;03/06/2013 10:30
R5002550000037384142311;Create TO Picking Rack;09/07/2013;13:00:00;09/07/2013 13:00
R5002550000037384142311;Good Issue;10/07/2013;15:00:00;10/07/2013 15:00
R5002550000037384142312;Good Receipt;30/05/2013;08:00:00;30/05/2013 08:00
R5002550000037384142312;Quality Inspection;03/06/2013;09:00:00;03/06/2013 09:00
R5002550000037384142312;Create TO High Rack;03/06/2013;10:00:00;03/06/2013 10:00
R5002550000037384142312;Create TO Antar High Rack;03/06/2013;10:30:00;03/06/2013 10:30
R5002550000037384142312;Create TO Picking Rack;10/07/2013;13:00:00;10/07/2013 13:00
R5002550000037384142312;Good Issue;10/07/2013;15:00:00;10/07/2013 15:00
R5002550000037384142313;Good Receipt;30/05/2013;08:00:00;30/05/2013 08:00
R5002550000037384142313;Quality Inspection;03/06/2013;09:00:00;03/06/2013 09:00
R5002550000037384142313;Create TO High Rack;03/06/2013;10:00:00;03/06/2013 10:00
R5002550000037384142313;Create TO Antar High Rack;03/06/2013;10:30:00;03/06/2013 10:30
R5002550000037384142313;Create TO Picking Rack;10/07/2013;13:00:00;10/07/2013 13:00
R5002550000037384142313;Good Issue;11/07/2013;15:00:00;11/07/2013 15:00
R5002550000037384142314;Good Receipt;30/05/2013;08:00:00;30/05/2013 08:00
R5002550000037384142314;Quality Inspection;03/06/2013;09:00:00;03/06/2013 09:00
R5002550000037384142314;Create TO High Rack;03/06/2013;10:00:00;03/06/2013 10:00
R5002550000037384142314;Create TO Antar High Rack;03/06/2013;10:30:00;03/06/2013 10:30
R5002550000037384142314;Create TO Picking Rack;10/07/2013;13:00:00;10/07/2013 13:00
R5002550000037384142314;Good Issue;11/07/2013;15:00:00;11/07/2013 15:00
R5002550000037384142315;Good Receipt;30/05/2013;08:00:00;30/05/2013 08:00
R5002550000037384142315;Quality Inspection;03/06/2013;09:00:00;03/06/2013 09:00
R5002550000037384142315;Create TO High Rack;03/06/2013;10:00:00;03/06/2013 10:00
R5002550000037384142315;Create TO Antar High Rack;03/06/2013;10:30:00;03/06/2013 10:30
R5002550000037384142315;Create TO Picking Rack;10/07/2013;13:00:00;10/07/2013 13:00
R5002550000037384142315;Good Issue;12/07/2013;15:00:00;12/07/2013 15:00
R5002550000037384142316;Good Receipt;30/05/2013;08:00:00;30/05/2013 08:00
R5002550000037384142316;Quality Inspection;03/06/2013;09:00:00;03/06/2013 09:00
R5002550000037384142316;Create TO High Rack;03/06/2013;10:00:00;03/06/2013 10:00
R5002550000037384142316;Create TO Antar High Rack;03/06/2013;10:30:00;03/06/2013 10:30
R5002550000037384142316;Create TO Picking Rack;12/07/2013;13:00:00;12/07/2013 13:00
R5002550000037384142316;Good Issue;12/07/2013;15:00:00;12/07/2013 15:00
R5002550000037384142317;Good Receipt;30/05/2013;08:00:00;30/05/2013 08:00
R5002550000037384142317;Quality Inspection;03/06/2013;09:00:00;03/06/2013 09:00
R5002550000037384142317;Create TO High Rack;03/06/2013;10:00:00;03/06/2013 10:00
R5002550000037384142317;Create TO Antar High Rack;03/06/2013;10:30:00;03/06/2013 10:30
R5002550000037384142317;Create TO Picking Rack;13/07/2013;13:00:00;13/07/2013 13:00
R5002550000037384142317;Good Issue;13/07/2013;15:00:00;13/07/2013 15:00
R50025500000373841423182;Good Receipt;30/05/2013;08:00:00;30/05/2013 08:00
R50025500000373841423182;Quality Inspection;03/06/2013;09:00:00;03/06/2013 09:00
R50025500000373841423182;Create TO High Rack;03/06/2013;10:00:00;03/06/2013 10:00
R50025500000373841423182;Create TO Picking Rack;15/07/2013;13:00:00;15/07/2013 13:00
R50025500000373841423182;Good Issue;15/07/2013;15:00:00;15/07/2013 15:00
R5002550000037384142319;Good Receipt;30/05/2013;08:00:00;30/05/2013 08:00
R5002550000037384142319;Quality Inspection;03/06/2013;09:00:00;03/06/2013 09:00
R5002550000037384142319;Create TO High Rack;03/06/2013;10:00:00;03/06/2013 10:00
R5002550000037384142319;Create TO Picking Rack;15/07/2013;13:00:00;15/07/2013 13:00
R5002550000037384142319;Good Issue;16/07/2013;15:00:00;16/07/2013 15:00
R5002550000037384142320;Good Receipt;30/05/2013;08:00:00;30/05/2013 08:00
R5002550000037384142320;Quality Inspection;03/06/2013;09:00:00;03/06/2013 09:00
R5002550000037384142320;Create TO High Rack;03/06/2013;10:00:00;03/06/2013 10:00
R5002550000037384142320;Create TO Picking Rack;15/07/2013;13:00:00;15/07/2013 13:00
R5002550000037384142320;Good Issue;15/07/2013;15:00:00;15/07/2013 15:00
R5002550000037384142331;Good Receipt;29/05/2013;08:00:00;29/05/2013 08:00
R5002550000037384142331;Quality Inspection;05/06/2013;09:00:00;05/06/2013 09:00
R5002550000037384142331;Create TO High Rack;05/06/2013;10:00:00;05/06/2013 10:00
R5002550000037384142331;Create TO Picking Rack;17/07/2013;13:00:00;17/07/2013 13:00
R5002550000037384142331;Good Issue;17/07/2013;15:00:00;17/07/2013 15:00
R5002550000037384142332;Good Receipt;29/05/2013;08:00:00;29/05/2013 08:00
R5002550000037384142332;Quality Inspection;05/06/2013;09:00:00;05/06/2013 09:00
R5002550000037384142332;Create TO High Rack;05/06/2013;10:00:00;05/06/2013 10:00
R5002550000037384142332;Create TO Picking Rack;17/07/2013;13:00:00;17/07/2013 13:00
R5002550000037384142332;Good Issue;17/07/2013;15:00:00;17/07/2013 15:00
R5002550000037384142333;Good Receipt;29/05/2013;08:00:00;29/05/2013 08:00
